1071.56968877  653.742063079
1074.61434371  635.49604729
1074.61434371  611.204549314
1077.05006766  578.793971501
1078.87686062  560.558912635
1081.31258457  534.221209316
1083.13937754  515.98615045
1087.40189445  491.656303244
1089.8376184  483.537223406
1093.49120433  463.261437658
1095.31799729  461.220710776
1097.14479026  473.350024379
1098.36265223  481.436233448
1102.62516915  493.543633206
1106.88768606  497.553866972
1113.58592693  477.250688917
1118.45737483  463.036820739
1119.06630582  440.7641358
1120.89309878  424.553368432
1122.11096076  402.275205031
1122.71989175  373.929645598
1125.1556157  351.640525275
1131.24492558  365.755781146
1140.98782138  371.741000257
1144.03247632  371.71360795
1145.85926928  373.721464064
1147.07713126  385.856256129
1147.07713126  395.977713619
1149.51285521  400.004382769
1151.94857916  391.885302932
1154.9932341  408.052242608
1158.03788904  420.170599289
1161.08254398  432.28895597
1162.30040595  438.350873541
1164.12719892  446.431604148
1166.56292287  458.55543929
1168.38971583  462.587586902
1172.04330176  470.651882125
1174.47902571  472.654259778
1176.91474966  480.729511924
1176.30581867  498.953613867
1179.35047361  517.144845042
1181.78619756  525.220097188
1182.39512855  549.506116702
1186.04871448  557.570411926
1186.65764547  545.419184476
1186.65764547  533.273435488
1189.70230041  523.124585691
1192.74695535  531.194359376
1193.96481732  553.450608931
1195.79161028  565.579922535
1195.1826793  569.633983992
1196.40054127  581.768776057
1197.61840325  583.782110632
1198.22733424  585.800923669
1199.44519621  575.668509256
1200.0541272  559.468698811
1200.0541272  545.298658325
1201.27198917  545.287701402
1203.09878214  553.36843201
1203.09878214  565.514180997
1203.09878214  575.635638487
1202.48985115  593.85974043
1203.09878214  601.951427961
1202.48985115  610.054072414
1203.70771313  616.115989985
1203.70771313  640.407487961
1205.53450609  658.609676059
1206.14343708  646.458448609
1206.75236806  632.282929662
1206.75236806  607.991431686
1207.97023004  589.761851282
1208.57916103  577.610623832
1209.18809202  565.459396383
1211.01488498  559.370086505
1212.23274696  579.602044562
1212.23274696  595.796376546
1212.84167794  609.96093857
1213.45060893  616.028334603
1213.45060893  630.198375088
1214.66847091  654.478916141
1215.88633288  672.6865827
1215.27740189  686.862101647
1216.49526387  705.069768206
1218.32205683  719.223373308
1217.10419486  735.428662215
1219.53991881  751.601080353
1221.36671177  745.511770474
1222.58457375  739.427939058
